"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"levy-msd"
"10/03/2022 17:04:53:331 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","step-size","num","dist-type","[step]","get-msd","step-size * sqrt ticks"
"21","1.5","50","cauchy","672","24.425601928102772","38.88444419044716"
"19","1.5","50","log-normal","2762","25.893531962954857","78.83210006082547"
"25","1.5","150","log-normal","82","11.776041970763","13.583077707206126"
"23","1.5","100","weibull","154","17.773680546924293","18.614510468986285"
"24","1.5","100","cauchy","48","24.96536246064608","10.392304845413264"
"19","1.5","50","log-normal","2763","25.941832842708134","78.84636960570855"
"22","1.5","100","log-normal","629","23.575639410632466","37.61980861195336"
"25","1.5","150","log-normal","83","11.899228370479765","13.665650368716449"
"23","1.5","100","weibull","155","17.776968937600085","18.6748493969831"
"21","1.5","50","cauchy","673","24.4617331442419","38.91336531321854"
"22","1.5","100","log-normal","630","23.758210171146647","37.6497011940334"
"19","1.5","50","log-normal","2764","25.986357983656838","78.86063656856949"
"24","1.5","100","cauchy","49","24.98608857403476","10.5"
"25","1.5","150","log-normal","84","11.903613228353684","13.74772708486752"
"23","1.5","100","weibull","156","17.95512843379251","18.734993995195197"
"21","1.5","50","cauchy","674","24.768953481175178","38.94226495724151"
"19","1.5","50","log-normal","2765","26.06409060891812","78.87490095080943"
"22","1.5","100","log-normal","631","23.786882879636533","37.679570061241414"
"25","1.5","150","log-normal","85","12.002790276686435","13.82931668593933"
"23","1.5","100","weibull","157","17.90580883858571","18.7949461292125"
"21","1.5","50","cauchy","675","24.602195156825502","38.97114317029974"
"21","1.5","50","cauchy","676","24.823142949571654","39"
"23","1.5","100","weibull","158","18.121240995242015","18.854707634964804"
"19","1.5","50","log-normal","2766","26.069092406906858","78.88916275382823"
"25","1.5","150","log-normal","86","12.015902965738416","13.910427743243556"
"22","1.5","100","log-normal","632","23.79047125210356","37.70941526992961"
"23","1.5","100","weibull","159","18.018485455345775","18.91428031937774"
"21","1.5","50","cauchy","677","24.856624216980464","39.028835493773066"
"25","1.5","150","log-normal","87","12.246189221258449","13.991068579633223"
"19","1.5","50","log-normal","2767","26.082311613675813","78.90342197902446"
"24","1.5","100","cauchy","50","24.59020271124971","10.606601717798213"
"21","1.5","50","cauchy","678","25.080365773282633","39.05764969887461"
"22","1.5","100","log-normal","633","23.737457424483182","37.73923687622737"
"19","1.5","50","log-normal","2768","26.08084599468908","78.91767862779542"
"23","1.5","100","weibull","160","18.179916389896196","18.973665961010276"
"25","1.5","150","log-normal","88","12.338422395758064","14.071247279470288"
"23","1.5","100","weibull","161","18.15484150101181","19.03286631067428"
"24","1.5","100","cauchy","51","24.992185144024017","10.712142642814275"
"19","1.5","50","log-normal","2769","26.237741913000747","78.93193270153722"
"22","1.5","100","log-normal","634","23.654929550900114","37.769034936042516"
"25","1.5","150","log-normal","89","12.344061284689259","14.150971698084906"
"21","1.5","50","cauchy","679","25.39751944566125","39.08644266238615"
"19","1.5","50","log-normal","2770","26.386129671354116","78.9461842016446"
"23","1.5","100","weibull","162","18.472037632013162","19.09188309203678"
"22","1.5","100","log-normal","635","23.616708471131492","37.79880950506246"
"25","1.5","150","log-normal","90","12.378003610813392","14.230249470757707"
"19","1.5","50","log-normal","2771","26.381286336974267","78.96043312951113"
"24","1.5","100","cauchy","52","24.789642856315233","10.816653826391967"
"23","1.5","100","weibull","163","18.51046003319323","19.150718002205558"
"22","1.5","100","log-normal","636","23.62548312317782","37.82856063875548"
"19","1.5","50","log-normal","2772","26.259894362946266","78.9746794865291"
"25","1.5","150","log-normal","91","12.379473415913125","14.309088021254183"
"19","1.5","50","log-normal","2773","26.30467743809192","78.98892327408952"
"21","1.5","50","cauchy","680","25.160332074315097","39.1152144312159"
"22","1.5","100","log-normal","637","23.614868153073036","37.85828839237189"
"23","1.5","100","weibull","164","18.841972808703463","19.209372712298546"
"21","1.5","50","cauchy","681","25.31744054284845","39.14396505209967"
"25","1.5","150","log-normal","92","12.588256887307171","14.387494569938157"
"22","1.5","100","log-normal","638","23.590064194664464","37.88799282094527"
"21","1.5","50","cauchy","682","24.760207314755373","39.17269457160179"
"23","1.5","100","weibull","165","18.82908082266927","19.267848867997692"
"19","1.5","50","log-normal","2774","26.241670111327213","79.00316449358216"
"22","1.5","100","log-normal","639","23.688586504016268","37.91767397929362"
"25","1.5","150","log-normal","93","12.788845613347348","14.465476141489432"
"22","1.5","100","log-normal","640","23.68072221763559","37.94733192202055"
"23","1.5","100","weibull","166","18.811459227098254","19.32614809008769"
"21","1.5","50","cauchy","683","24.628775037147523","39.201403036115934"
"25","1.5","150","log-normal","94","12.786922786714568","14.543039572248988"
"22","1.5","100","log-normal","641","23.72895522476727","37.97696670351649"
"19","1.5","50","log-normal","2775","26.09277882681889","79.01740314639554"
"21","1.5","50","cauchy","684","24.443538364686308","39.230090491866065"
"23","1.5","100","weibull","167","18.927914298411107","19.38427197498013"
"22","1.5","100","log-normal","642","23.648256503860438","38.006578377959784"
"25","1.5","150","log-normal","95","12.935144612401285","14.620191517213446"
"21","1.5","50","cauchy","685","24.6376169790296","39.2587569849072"
"22","1.5","100","log-normal","643","23.62877673214696","38.0361669993179"
"19","1.5","50","log-normal","2776","26.207013205941212","79.03163923391695"
"23","1.5","100","weibull","168","18.831622009600704","19.44222209522358"
"21","1.5","50","cauchy","686","24.65375576357569","39.287402561126385"
"19","1.5","50","log-normal","2777","26.136125606559375","79.04587275753238"
"25","1.5","150","log-normal","96","12.926156869076664","14.696938456699067"
"22","1.5","100","log-normal","644","23.550766351765525","38.06573262134856"
"19","1.5","50","log-normal","2778","26.088006787299776","79.06010371862664"
"23","1.5","100","weibull","169","18.986389651763844","19.5"
"19","1.5","50","log-normal","2779","26.027451221357286","79.07433211858321"
"22","1.5","100","log-normal","645","23.481661313367493","38.095275297600885"
"19","1.5","50","log-normal","2780","25.967756374449685","79.0885579587844"
"25","1.5","150","log-normal","97","12.953378061409348","14.773286702694156"
"19","1.5","50","log-normal","2781","25.915570315316714","79.10278124061125"
"24","1.5","100","cauchy","53","24.332841402163933","10.920164833920778"
"22","1.5","100","log-normal","646","23.47237846647053","38.1247950814165"
"23","1.5","100","weibull","170","19.16308940185131","19.55760721560795"
"19","1.5","50","log-normal","2782","25.90250732983388","79.11700196544356"
"25","1.5","150","log-normal","98","13.02194573812417","14.849242404917497"
"19","1.5","50","log-normal","2783","25.698579453869733","79.13122013465987"
"22","1.5","100","log-normal","647","23.2153765143876","38.154292025930715"
"19","1.5","50","log-normal","2784","25.645543084145906","79.14543574963751"
"23","1.5","100","weibull","171","19.263949685278366","19.615045245933032"
"19","1.5","50","log-normal","2785","25.720182264712324","79.15964881175256"
"25","1.5","150","log-normal","99","12.96550147029854","14.924811556599298"
"21","1.5","50","cauchy","687","24.28588050025526","39.316027266243466"
"24","1.5","100","cauchy","54","24.595206583932345","11.022703842524301"
"22","1.5","100","log-normal","648","23.14415372600153","38.18376618407356"
"19","1.5","50","log-normal","2786","25.9633532351404","79.17385932237988"
"23","1.5","100","weibull","172","19.27524093135329","19.672315572906"
"19","1.5","50","log-normal","2787","25.957871326623806","79.18806728289307"
"22","1.5","100","log-normal","649","23.14775005661774","38.213217608570986"
"19","1.5","50","log-normal","2788","25.950071727806755","79.20227269466452"
"25","1.5","150","log-normal","100","13.182112923952797","15"
"21","1.5","50","cauchy","688","24.24814783919169","39.344631145812"
"19","1.5","50","log-normal","2789","26.01875310418614","79.21647555906536"
"23","1.5","100","weibull","173","19.46156803458619","19.729419656948856"
"22","1.5","100","log-normal","650","23.100735147819584","38.242646351945886"
"19","1.5","50","log-normal","2790","25.697342262160642","79.23067587746553"
"21","1.5","50","cauchy","689","24.7590246949061","39.37321424522006"
"25","1.5","150","log-normal","101","13.074991488032458","15.074813431681335"
"19","1.5","50","log-normal","2791","25.810513785156466","79.24487365123375"
"22","1.5","100","log-normal","651","23.133130639153894","38.27205246651922"
"23","1.5","100","weibull","174","19.548735016583564","19.78635893740938"
"24","1.5","100","cauchy","55","24.61202619972512","11.124297730643494"
"22","1.5","100","log-normal","652","23.222719306138785","38.301436004411116"
"21","1.5","50","cauchy","690","24.088533292991883","39.4017766096911"
"19","1.5","50","log-normal","2792","25.799901571328924","79.25906888173743"
"25","1.5","150","log-normal","102","13.28759168874029","15.149257407543116"
"23","1.5","100","weibull","175","19.62416111335034","19.84313483298443"
"22","1.5","100","log-normal","653","23.20718217332682","38.33079701754191"
"19","1.5","50","log-normal","2793","25.677680238278086","79.27326157034287"
"24","1.5","100","cauchy","56","24.59060284400985","11.224972160321824"
"19","1.5","50","log-normal","2794","25.53943606084492","79.28745171841507"
"22","1.5","100","log-normal","654","23.188116339859867","38.360135557633264"
"25","1.5","150","log-normal","103","13.159632006235372","15.223337347638328"
"23","1.5","100","weibull","176","19.5894524913849","19.8997487421324"
"19","1.5","50","log-normal","2795","25.47628907252459","79.30163932731782"
"22","1.5","100","log-normal","655","23.19708522433845","38.38945167620918"
"19","1.5","50","log-normal","2796","25.578748466821498","79.31582439841371"
"21","1.5","50","cauchy","691","23.496892655510695","39.430318284284745"
"19","1.5","50","log-normal","2797","25.59632043928174","79.33000693306411"
"23","1.5","100","weibull","177","19.62521212685484","19.956202043475106"
"22","1.5","100","log-normal","656","23.221873348451606","38.41874542459709"
"24","1.5","100","cauchy","57","24.485454618177805","11.324751652906125"
"25","1.5","150","log-normal","104","13.142953056102412","15.297058540778353"
"19","1.5","50","log-normal","2798","25.249847222933774","79.34418693262916"
"19","1.5","50","log-normal","2799","25.28062224547689","79.35836439846778"
"22","1.5","100","log-normal","657","23.10548668542974","38.44801685392889"
"21","1.5","50","cauchy","692","23.694894296641092","39.45883931389771"
"23","1.5","100","weibull","178","19.840673046334754","20.0124960961895"
"19","1.5","50","log-normal","2800","25.238507856044254","79.37253933193772"
"19","1.5","50","log-normal","2801","25.16685099203887","79.38671173439545"
"22","1.5","100","log-normal","658","23.11497239607401","38.47726601514198"
"25","1.5","150","log-normal","105","13.417280617297955","15.370426148939398"
"21","1.5","50","cauchy","693","24.452855416810227","39.48733974326455"
"19","1.5","50","log-normal","2802","25.270007827015906","79.40088160719628"
"24","1.5","100","cauchy","58","24.29894754666297","11.423659658795863"
"23","1.5","100","weibull","179","19.95043242441402","20.068632240389476"
"22","1.5","100","log-normal","659","23.11275888504043","38.5064929589803"
"22","1.5","100","log-normal","660","23.121865634016363","38.535697735995385"
"23","1.5","100","weibull","180","19.821176553429268","20.12461179749811"
"22","1.5","100","log-normal","661","23.170136613036686","38.56488039654732"
"21","1.5","50","cauchy","694","24.736475251433554","39.515819616958474"
"24","1.5","100","cauchy","59","24.956783862712573","11.521718621802911"
"23","1.5","100","weibull","181","19.850178976417272","20.180436070610565"
"22","1.5","100","log-normal","662","23.226495959955958","38.59404099080582"
"19","1.5","50","log-normal","2803","25.179009774832345","79.41504895169429"
"22","1.5","100","log-normal","663","23.24688358672507","38.6231795687512"
"23","1.5","100","weibull","182","19.856538184873656","20.23610634484806"
"25","1.5","150","log-normal","106","13.440943603069954","15.443445211480501"
"21","1.5","50","cauchy","695","25.0004899195181","39.5442789793922"
"19","1.5","50","log-normal","2804","25.244786693048766","79.42921376924235"
"22","1.5","100","log-normal","664","23.29563493711055","38.65229618017538"
"23","1.5","100","weibull","183","19.889737255163766","20.291623887703025"
"21","1.5","50","cauchy","696","25.976440220798338","39.57271787481876"
"22","1.5","100","log-normal","665","23.166279687932526","38.68139087468288"
"24","1.5","100","cauchy","60","24.969326329931246","11.618950038622252"
"22","1.5","100","log-normal","666","23.22880565009964","38.71046370169182"
"23","1.5","100","weibull","184","19.843867580779595","20.346989949375804"
"21","1.5","50","cauchy","697","26.61782871477917","39.60113634733226"
"19","1.5","50","log-normal","2805","25.217712226130292","79.44337606119217"
"22","1.5","100","log-normal","667","23.18610424091053","38.739514710434875"
"25","1.5","150","log-normal","107","13.429382212662556","15.516120649182902"
"19","1.5","50","log-normal","2806","25.11863127941757","79.45753582889417"
"21","1.5","50","cauchy","698","26.932250439375373","39.62953444086872"
"23","1.5","100","weibull","185","19.852266717603424","20.402205763103165"
"22","1.5","100","log-normal","668","23.171533551883854","38.76854394996026"
